f95622b9-8631-4877-ade3-09bf736a09d9,NikeCourt Legacy Canvas,Men's Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,749000,0,"Honouring its history in tennis culture, the NikeCourt Legacy Canvas reinvents a classic with its modern, street-worthy design.Made from durable canvas and featuring heritage details, the style nods to those that inspired us all to carry sport and fashion beyond the boundary."
e95930b1-4176-478b-bc39-dc6ba7e73961,Nike Kepa Kai,Men's Flip Flop,94d12a98-a803-4d7d-969b-6283998fbb66,449000,0,"The Nike Kepa Kai Flip Flop delivers the underfoot comfort of dual-density foam in a casual flip flop, ideal for all-day wear in warm weather. Soft, lined straps provide a secure fit, while the herringbone texture on the footbed and outsole add grip instead of slip."
82b47a10-3402-4e93-bc8e-61a00eda2483,Nike Retro GTS,Men's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,799000,0,"There's no need for frills when you're classic.The Nike Retro GTS is just that�a classically simple, always stylish canvas shoe.Nodding to the '96 original that gave a generation of skaters their don't-care attitude, the new design gets updated with a comfort insole, embroidered logos and metal eyelets.Featuring a canvas upper and tough rubber sole with heritage herringbone traction pattern, it lets you turn heads without trying."
cf529da2-076d-4e6a-9697-c91cbf2f6005,Nike Retro GTS,Men's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,799000,0,"There's no need for frills when you're classic.The Nike Retro GTS is just that�a classically simple, always stylish canvas shoe.Nodding to the '96 original that gave a generation of skaters their don't-care attitude, the new design gets updated with a comfort insole, embroidered logos and metal eyelets.Featuring a canvas upper and tough rubber sole with heritage herringbone traction pattern, it lets you turn heads without trying."
ed83a170-ff80-40e0-8fd9-646f74634af0,Nike Waffle One,Women's Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,1429000,0,"Bringing a new look to the Waffle sneaker family, the Nike Waffle One balances everything you love about heritage Nike running with fresh innovations.Its new TPU heel clip adds energy while a mixture of transparent mesh (let that sock game shine) and retro suedes give texture and depth.The updated Waffle outsole provides a level of support and traction you have to feel to believe."
c28c303c-9612-4264-98da-54b9b1e898ca,Nike Waffle One,Women's Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,1429000,0,"Bringing a new look to the Waffle sneaker family, the Nike Waffle One balances everything you love about heritage Nike running with fresh innovations.Its new TPU heel clip adds energy while a mixture of transparent mesh (let that sock game shine) and retro suedes give texture and depth.The updated Waffle outsole provides a level of support and traction you have to feel to believe."
24a55372-6a5d-4f37-a078-c5c35befb253,Nike Canyon,Women's Sandal,94d12a98-a803-4d7d-969b-6283998fbb66,1099000,0,"Go out, hike up, dive in.This rugged sandal keeps your feet secure with 3 hook-and-loop straps.The cushioned sole gives you all-day comfort while the upper dries quickly and helps keep you blister free."
61833011-5aa5-4459-b15a-c3516e2429be,Nike Ryz 365 2,Women's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1199000,20,"The Nike RYZ 365 2 brings you a futuristic take to classic '90s sneakers. The eye-catching midsole with stylised cut-outs modernises the chunky style with an airy aesthetic. A rich mixture of materials on the upper adds texture and style versatility. To top it off, the DIY lacing lets you personalise your style�wrap under the midsole or through webbing on the side and heel for a delicate touch to your bold look."
f281771a-3061-4c4d-926c-d49668ffb4b9,Nike Retro GTS,Women's Shoes,94d12a98-a803-4d7d-969b-6283998fbb66,799000,0,"There's no need for frills when you're classic.The Nike Retro GTS is just that�your classically simple, always stylish canvas shoe.Nodding to the '96 original that gave a generation of skaters their no-care attitude, the new design gets updated with a comfort insole, embroidered logos and metal eyelets.Featuring canvas on the upper and tough rubber sole with heritage herringbone traction pattern it lets you turn heads without trying."
417f8629-fcc0-41e0-ba11-1e1ad6e7c482,Nike Dunk Low By You,Custom Women's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,Make sport heritage come to life with the Nike Dunk Low By You.Choose from premium leathers�including a special basketball-pebbled option�and suedes inspired by the Dunk's archival vault. Accent your foundation with classic varsity colours for a tribute to basketball history.
31491adc-1a42-4e76-b8d7-59a4a9b03e29,Nike Dunk Low By You,Custom Women's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,Make sport heritage come to life with the Nike Dunk Low By You.Choose from premium leathers�including a special basketball-pebbled option�and suedes inspired by the Dunk's archival vault. Accent your foundation with classic varsity colours for a tribute to basketball history.
443d41e9-78b7-4ddb-9277-c61452c01212,Nike Dunk Low By You,Custom Women's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,Make sport heritage come to life with the Nike Dunk Low By You.Choose from premium leathers�including a special basketball-pebbled option�and suedes inspired by the Dunk's archival vault. Accent your foundation with classic varsity colours for a tribute to basketball history.
ad590721-fba2-47a8-ae78-71b6815038e2,Nike Dunk Low By You,Custom Women's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,Make sport heritage come to life with the Nike Dunk Low By You.Choose from premium leathers�including a special basketball-pebbled option�and suedes inspired by the Dunk's archival vault. Accent your foundation with classic varsity colours for a tribute to basketball history.
c796277a-3be9-4f1d-9383-cfa23b317a1b,Nike Dunk Low By You,Custom Women's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,Make sport heritage come to life with the Nike Dunk Low By You.Choose from premium leathers�including a special basketball-pebbled option�and suedes inspired by the Dunk's archival vault. Accent your foundation with classic varsity colours for a tribute to basketball history.
492b0a3c-4203-48ed-afa5-5418de572cfb,Nike Dunk Low By You,Custom Women's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,Make sport heritage come to life with the Nike Dunk Low By You.Choose from premium leathers�including a special basketball-pebbled option�and suedes inspired by the Dunk's archival vault. Accent your foundation with classic varsity colours for a tribute to basketball history.
39a8b609-4518-460e-b84e-2fe6cf0ff4e4,Nike Dunk Low By You,Custom Men's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,Make sport heritage come to life with the Nike Dunk Low By You.Choose from premium leathers�including a special basketball-pebbled option�and suedes inspired by the Dunk's archival vault. Accent your foundation with classic varsity colours for a tribute to basketball history.
bf4fcd75-e93e-4682-aece-30f37563b0dc,Nike Dunk Low By You,Custom Men's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,Make sport heritage come to life with the Nike Dunk Low By You.Choose from premium leathers�including a special basketball-pebbled option�and suedes inspired by the Dunk's archival vault. Accent your foundation with classic varsity colours for a tribute to basketball history.
48968e78-9cc6-43e6-896f-cbfde105f5bf,Nike Dunk Low By You,Custom Men's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,Make sport heritage come to life with the Nike Dunk Low By You.Choose from premium leathers�including a special basketball-pebbled option�and suedes inspired by the Dunk's archival vault. Accent your foundation with classic varsity colours for a tribute to basketball history.
9f830ad3-f121-41b1-8cf6-bd5bf1b1111a,Nike Dunk Low By You,Custom Men's Shoe,94d12a98-a803-4d7d-969b-6283998fbb66,1799000,0,Make sport heritage come to life with the Nike Dunk Low By You.Choose from premium leathers�including a special basketball-pebbled option�and suedes inspired by the Dunk's archival vault. Accent your foundation with classic varsity colours for a tribute to basketball history.
